Unnamed: 0,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,track_name,preview_url,binary_label,multiclass_label
1749,4m4je6oil62yjcz5QmcGw2,0.626,0.0389,2,-21.65,1,0.0412,0.9840000000000001,0.93,0.12300000000000001,0.259,116.866,113054,3,Sandra McGorlick,The Bird and the Cat,https://p.scdn.co/mp3-preview/b67755c8a881f5d86cbbd17e728d2ecc3684470d?cid=1f08b74262ce473390052367a2428089,-1,2
1750,3WgPb2Il4O22OBRp1nUJbX,0.815,0.0152,7,-23.235,1,0.122,0.995,0.953,0.10300000000000001,0.532,137.951,95557,3,Hailey West,Hey Twinkle Twinkle Hey Hey,https://p.scdn.co/mp3-preview/7c541206855b873d2fd2c6967a7530f56d0179a0?cid=1f08b74262ce473390052367a2428089,-1,2
1751,4xnxHkwGQ2YSBC1I7iLXuL,0.546,0.0301,1,-31.936,1,0.0697,0.996,0.968,0.106,0.8440000000000001,70.97800000000001,103750,4,Katharina Kroes,In het land der dromen,https://p.scdn.co/mp3-preview/a920e5d8c27a029586e34da64751ed9e93d5cefa?cid=1f08b74262ce473390052367a2428089,-1,2
1752,4R6GM2uA7b7m0ylSTl6u8G,0.6559999999999999,0.043,5,-31.131999999999998,1,0.0492,0.996,0.9640000000000001,0.14400000000000002,0.732,136.015,114622,4,Blu Finnegan,Floating on Dream Clouds,https://p.scdn.co/mp3-preview/7aa4cc0e7411445779e6f7797fd20b1d17f63490?cid=1f08b74262ce473390052367a2428089,-1,2
1753,5fuPBMslabhXTKuEhU2MFn,0.8029999999999999,0.0614,2,-22.781999999999996,1,0.175,0.995,0.97,0.105,0.8290000000000001,67.033,111000,3,Marcus Stillman,The Little Turtle,https://p.scdn.co/mp3-preview/466ff89c1319feb25169fe4c97b953694c7ae15f?cid=1f08b74262ce473390052367a2428089,-1,2
1754,011EP2EJhf3OpDID1LKeOV,0.563,0.0439,0,-22.904,1,0.0491,0.992,0.965,0.0879,0.3,73.53699999999999,130655,3,Sheryl Moon,Cloud Whispers,https://p.scdn.co/mp3-preview/995bdf1855e03d9cf80fcfd91bc26df5f8c80373?cid=1f08b74262ce473390052367a2428089,-1,2
1755,4OxSiT6RAFsL2ezRFL1rAP,0.523,0.0378,2,-29.916,1,0.0887,0.9940000000000001,0.9670000000000001,0.10800000000000001,0.578,105.335,113250,4,Olivia Frederickson,There's a Hole In My Pants,https://p.scdn.co/mp3-preview/3b897178260279b2d4532b771dfd03c7106fc367?cid=1f08b74262ce473390052367a2428089,-1,2
1756,2oOxKqYBmRy00z4zV7tUER,0.521,0.0134,6,-28.344,0,0.0527,0.995,0.961,0.0956,0.426,57.464,135992,3,Piers Lancaster,Believe in Butterflies,https://p.scdn.co/mp3-preview/fa94c0b39ca928c65f449e0cb8bf2f96f09c5535?cid=1f08b74262ce473390052367a2428089,-1,2
1757,6WuXpEDnevdok1wn7VxiHO,0.755,0.0993,5,-19.031,1,0.14,0.996,0.965,0.13699999999999998,0.579,74.902,117331,3,John B. Lund,Rock-A-Bye Baby (Piano Version),https://p.scdn.co/mp3-preview/5a1cf835ef1330551368cd05e07a18e118cac9a6?cid=1f08b74262ce473390052367a2428089,-1,2
1758,3v4fY8rj1d1UPk6Um0RCRj,0.736,0.136,9,-21.945999999999998,1,0.156,0.995,0.9670000000000001,0.0954,0.381,140.088,127742,4,Maurice Greenwood,Sandras Lullaby,https://p.scdn.co/mp3-preview/01cc6753502e3ba79d29b685082b82ea91ed62bf?cid=1f08b74262ce473390052367a2428089,-1,2
1759,2Zvf5qCoore4Sx9NjpEMDu,0.59,0.0239,5,-30.756999999999998,1,0.0772,0.996,0.9640000000000001,0.13,0.8640000000000001,62.879,129625,4,Bernice Stanford,Butterflies In My Stomach,https://p.scdn.co/mp3-preview/5bb431be49c741b35fecc03083a5a07769fecd11?cid=1f08b74262ce473390052367a2428089,-1,2
1760,5D2Zmru1BUGleQnRyJ2FB7,0.5329999999999999,0.0233,1,-28.026999999999997,1,0.0605,0.996,0.9470000000000001,0.105,0.82,105.601,131191,3,David Thomas Wright,Dreaming of Sweets,https://p.scdn.co/mp3-preview/25d16cea18fa0e6e620f2e0f3b6917c36bc2f1de?cid=1f08b74262ce473390052367a2428089,-1,2
1761,4eiyPqAO6nQoRASqxcptL6,0.7959999999999999,0.0373,2,-25.423000000000002,1,0.102,0.995,0.9620000000000001,0.102,0.612,141.95600000000002,120492,4,Sophie Turnberry,Big Fat Cat,https://p.scdn.co/mp3-preview/011aaa72e97d3fe6dfab4858322fbad5caf09f99?cid=1f08b74262ce473390052367a2428089,-1,2
1762,1cLvdb4NxiH6J8E9TEvaAy,0.495,0.0208,0,-26.465,1,0.0908,0.995,0.927,0.11800000000000001,0.366,66.15899999999999,129600,3,Sophie Marling,Baby's First Dance,https://p.scdn.co/mp3-preview/dd6fe52b792f485c18285e4bdeb8225b25b417e6?cid=1f08b74262ce473390052367a2428089,-1,2
1763,0L0RDiDft9D5IRLzxTuGRh,0.446,0.0384,10,-26.695,1,0.0454,0.993,0.85,0.1,0.87,62.086000000000006,75522,4,Chris Kit,Everytime I sleep,https://p.scdn.co/mp3-preview/65f2dcb27b1d7d3b40357e439ce404c43138a29e?cid=1f08b74262ce473390052367a2428089,-1,2
1764,2gZD7grWxjEquN8xxLGN8Y,0.77,0.0725,11,-22.186,1,0.185,0.9940000000000001,0.9520000000000001,0.11,0.309,71.729,112250,4,Jenifer Layne,A Ram Sam Sam,https://p.scdn.co/mp3-preview/aeb94a1bcda1b5812f2543f1c098d36b55282fc4?cid=1f08b74262ce473390052367a2428089,-1,2
1765,6DA1DUAv1S8hpW16wElDRM,0.635,0.0373,4,-25.971,0,0.0421,0.9940000000000001,0.9129999999999999,0.11,0.429,95.82600000000001,87421,4,Mavis Lago,In the Clouds,https://p.scdn.co/mp3-preview/a274672c03fca4b81cf0a462a3498454319b17f7?cid=1f08b74262ce473390052367a2428089,-1,2
1766,0mGk1SJsQcAw4Vr3YPQ63Y,0.5760000000000001,0.102,6,-29.267,1,0.0577,0.996,0.9670000000000001,0.1,0.484,67.865,118875,4,Verona Rizzo,È ora di andare a dormire,https://p.scdn.co/mp3-preview/40e146652793229abd6defc32df444f5936d1b17?cid=1f08b74262ce473390052367a2428089,-1,2
1767,5NQTqGE9upCz2B5cb8PFxy,0.535,0.0345,4,-26.601,1,0.0415,0.996,0.941,0.102,0.662,72.47,65217,4,Roly Lucian,"Dark night, Sleep tight",https://p.scdn.co/mp3-preview/5cd9c2ac65a8e10fed465d1d9d1f490c7a813338?cid=1f08b74262ce473390052367a2428089,-1,2
1768,1PK414zyoLoujJSjauaje0,0.436,0.00748,10,-35.45,1,0.0843,0.996,0.966,0.0974,0.794,138.267,117125,4,Elżbieta Maciaszek,Dobranoc Kochanie,https://p.scdn.co/mp3-preview/ee3d6843985e15183eda088d3da326edb7b5a4c1?cid=1f08b74262ce473390052367a2428089,-1,2
1769,4YCnbgl9lcIb4OiP5n2Joe,0.578,0.0221,10,-22.923000000000002,1,0.0494,0.995,0.963,0.105,0.652,74.182,123033,3,Tristan Hertzog,Creature Comforts,https://p.scdn.co/mp3-preview/d80fbbac811b19d691899de07773d0fa9dff7dbf?cid=1f08b74262ce473390052367a2428089,-1,2
1770,23tsfh5fSpuknZ5rDsYbpV,0.47,0.00771,10,-33.385,1,0.0662,0.995,0.9640000000000001,0.10099999999999999,0.142,73.06,124198,4,Mackenzie Gioví,Tooth Fairy's Lullaby,https://p.scdn.co/mp3-preview/f7c9210ed399fdce0bc7a8076355c6f8563d4bc1?cid=1f08b74262ce473390052367a2428089,-1,2
1771,09Vdh8326HzkPdT0UZZfdw,0.376,0.0244,2,-29.581,1,0.0403,0.9940000000000001,0.826,0.10300000000000001,0.495,107.26700000000001,77870,4,Jeb Lucky,When The Moon,https://p.scdn.co/mp3-preview/7e2251e37a66d05e26d397e65964de6b413d52d1?cid=1f08b74262ce473390052367a2428089,-1,2
1772,39RU3TfHJ6fPv52ZdJLvup,0.518,0.0904,2,-23.134,1,0.127,0.996,0.9640000000000001,0.0956,0.7070000000000001,90.09899999999999,115077,4,Lilly Bear,Stories from the Day,https://p.scdn.co/mp3-preview/b3e2788b3875b6bfb40e038fb95071b64b3018a5?cid=1f08b74262ce473390052367a2428089,-1,2
1773,2Zgn3c9rmuS7NOahAyblqf,0.501,0.0247,5,-29.24,1,0.0471,0.995,0.8959999999999999,0.11800000000000001,0.643,66.831,91304,4,Will Booker,White Pyjamas,https://p.scdn.co/mp3-preview/4ae7eadcd4e65f32f6211fed962ad00a98e79d7e?cid=1f08b74262ce473390052367a2428089,-1,2
1774,5byfQsftcThZXTJjY0V0KB,0.696,0.0395,0,-31.085,1,0.132,0.996,0.971,0.126,0.841,63.985,126250,4,Kyrene Hartley,My Rocking Horse,https://p.scdn.co/mp3-preview/a312b5df2373349bf5615449fdab16e961deac43?cid=1f08b74262ce473390052367a2428089,-1,2
1775,6WvEYYOfRDe005lOIUKiRz,0.428,0.0309,4,-26.033,1,0.0599,0.993,0.929,0.10300000000000001,0.8029999999999999,72.41,98318,3,Tom Tilly,Butterflies at the Window,https://p.scdn.co/mp3-preview/fc555ad913fca58e9246f2dfa16faedc549fe42b?cid=1f08b74262ce473390052367a2428089,-1,2
1776,57a0L2Q550npr3z6ORLDb2,0.574,0.00532,3,-28.09,1,0.0786,0.996,0.968,0.105,0.349,111.552,144403,4,Sky McKinley,Look at All The Roses,https://p.scdn.co/mp3-preview/18c16fda0bec7fdd7548de87cce2d8019118bc90?cid=1f08b74262ce473390052367a2428089,-1,2
1777,4ofrtW6Nkb7qUxyhwp67kq,0.441,0.0269,4,-28.425,1,0.0667,0.996,0.909,0.10099999999999999,0.7759999999999999,99.08200000000001,83478,4,Pete Carey,Your Dreams,https://p.scdn.co/mp3-preview/a19d96632f26061b4d4159bccf4e06beb53bb11a?cid=1f08b74262ce473390052367a2428089,-1,2
1778,0SyY5BDrGJgFuEA4uUxeUm,0.569,0.163,5,-16.21,1,0.0344,0.988,0.946,0.11599999999999999,0.309,112.464,117788,3,The Wamsutters,It Is Not Yet Morning,https://p.scdn.co/mp3-preview/6691a720f25a72e3b020e3cf4594ce7150f65a02?cid=1f08b74262ce473390052367a2428089,-1,2
1779,2DiFgIeLFDnS3y8Q0zw2LV,0.483,0.0257,5,-31.178,1,0.0756,0.995,0.94,0.127,0.716,72.437,114000,4,Luana Dias Araujo,Polly Wolly Doodle,https://p.scdn.co/mp3-preview/d33e6d38c160199c21f9e15a132046de5060e4ad?cid=1f08b74262ce473390052367a2428089,-1,2
1780,1CMkyoCGz83jr1GO3jgWmE,0.555,0.0312,0,-27.427,1,0.0802,0.995,0.951,0.113,0.8640000000000001,103.124,68348,4,Jadyn Jared,ABC Lullaby,https://p.scdn.co/mp3-preview/730b15553f3052cf321812e8534fee935530f276?cid=1f08b74262ce473390052367a2428089,-1,2
1781,5GIVd1jf9UIkeA2HkuoQo4,0.358,0.0299,2,-29.549,1,0.0511,0.992,0.9329999999999999,0.0899,0.141,69.646,167797,4,Jordan Milberger,Song For Little L,https://p.scdn.co/mp3-preview/a50f081bb2f3d562df7606fdda139461066ec381?cid=1f08b74262ce473390052367a2428089,-1,2
1782,6wPznzcN6oN4ZcJAkdM3TD,0.662,0.00598,0,-29.218000000000004,1,0.0593,0.996,0.9540000000000001,0.0816,0.644,176.014,136948,4,Anna Ramirez,Nashville Nights,https://p.scdn.co/mp3-preview/8eee7ca199a584e40ba49baf31054d2a71e6deb3?cid=1f08b74262ce473390052367a2428089,-1,2
1783,5YtkuqzGtGMxxmHI7lwu8X,0.557,0.0434,9,-23.601999999999997,1,0.0566,0.995,0.965,0.0925,0.868,87.416,112174,4,Prosper Harland,Humpty Dumpty,https://p.scdn.co/mp3-preview/7bd9276ef78a32b126f7a895de3dca5f894af4ab?cid=1f08b74262ce473390052367a2428089,-1,2
1784,6OWya70yLaThea5fDuQINP,0.501,0.0164,0,-27.546999999999997,1,0.10800000000000001,0.996,0.946,0.102,0.659,77.25,103750,4,Amala Dalton,My Dolly and Me,https://p.scdn.co/mp3-preview/41da869089c7385e7060840bde92791732d4b261?cid=1f08b74262ce473390052367a2428089,-1,2
1785,2kETvpBJv1he7g3ofgtkaj,0.5660000000000001,0.0718,7,-24.611,1,0.0689,0.995,0.9490000000000001,0.139,0.584,94.76299999999999,69326,4,Joey Ty,A Friend through the Night,https://p.scdn.co/mp3-preview/f50f91057030e0117297d45c1ee0526e5d3ebb96?cid=1f08b74262ce473390052367a2428089,-1,2
1786,7erHsPOy5lmIfLA6A9U4Il,0.602,0.0385,0,-24.936999999999998,1,0.0634,0.993,0.9540000000000001,0.125,0.6409999999999999,57.766999999999996,105377,4,David Finnegan,Get Your Cozy,https://p.scdn.co/mp3-preview/286374f1ac668551de16968680ba25d3ba53a414?cid=1f08b74262ce473390052367a2428089,-1,2
1787,0JPJXVfmlm7ObdFgicspTz,0.546,0.0901,8,-32.54,1,0.0719,0.996,0.951,0.10300000000000001,0.3,136.281,88000,3,Pacey Carroll,The Frog and the Panda Bear,https://p.scdn.co/mp3-preview/6ef5c491666103b7af583fe59ae279f559658994?cid=1f08b74262ce473390052367a2428089,-1,2
1788,74jmhJrLxKmQPElZ5JuPAW,0.733,0.0848,0,-23.369,1,0.0578,0.996,0.9540000000000001,0.0966,0.556,67.992,198971,3,Sarah Schiller,Quiet Raindrops,https://p.scdn.co/mp3-preview/a0b6db6a3292ceb2f89f9e303d7e6d0727e2ba5e?cid=1f08b74262ce473390052367a2428089,-1,2
1789,3YTsRPNoTHQH4Wr0lFtbfE,0.7559999999999999,0.0656,0,-27.771,1,0.0637,0.995,0.97,0.111,0.526,60.055,139552,4,Mackenzie Davidson,Theo's Waltz,https://p.scdn.co/mp3-preview/9ae83c5f27de9198024c38140973c5c083ae099a?cid=1f08b74262ce473390052367a2428089,-1,2
1790,2tzG4LsT6mfDgkcQ3QWpQk,0.35700000000000004,0.0176,4,-24.236,0,0.0443,0.9940000000000001,0.9209999999999999,0.127,0.299,133.565,143878,5,Tom Tilly,Believe in the Moon,https://p.scdn.co/mp3-preview/fc689343c52389556d1687e4ad29885aa391952c?cid=1f08b74262ce473390052367a2428089,-1,2
1791,6NjvAvyyRAwHhrqRHKMVcS,0.648,0.111,2,-22.054000000000002,1,0.0531,0.993,0.951,0.0951,0.54,72.961,106109,4,Isla Fischer,The Softest Teddy Bear,https://p.scdn.co/mp3-preview/cf3ef9b5ee95e5c54c3d4dc0abd68777296a75b2?cid=1f08b74262ce473390052367a2428089,-1,2
1792,2Y41IwEydQrdzrcWiLGLn7,0.625,0.0455,2,-23.641,1,0.0596,0.995,0.948,0.107,0.691,117.67200000000001,116646,4,Rebecca Saylor,Breezy Lane,https://p.scdn.co/mp3-preview/bc16256f0757d4b941c098aea2096aa7881710c2?cid=1f08b74262ce473390052367a2428089,-1,2
1793,0n1Q3owF4MjejYHI95LjHU,0.541,0.0448,7,-23.95,1,0.0495,0.993,0.9279999999999999,0.106,0.298,73.05199999999999,113875,4,Myrna Maguire,Ocean Lullaby,https://p.scdn.co/mp3-preview/daaa50a578e7670a45fc742ad0bc5f63d8a72fea?cid=1f08b74262ce473390052367a2428089,-1,2
1794,6ZiA9pkMVVxpCw8m1LciW9,0.504,0.0357,5,-34.022,1,0.0534,0.996,0.9490000000000001,0.0972,0.768,106.259,114500,4,Solveig Green,Snart skal du sove,https://p.scdn.co/mp3-preview/f7b7267e746b6ef7ef13a9a6d9ae158c9e8d035f?cid=1f08b74262ce473390052367a2428089,-1,2
1795,7vV8ywQiPLSc1u7QmxNqvi,0.335,0.0292,4,-25.451999999999998,1,0.0605,0.9940000000000001,0.9059999999999999,0.1,0.746,199.959,122315,3,Luke Luna,Piper's Farm,https://p.scdn.co/mp3-preview/acfbef31ea2935f36fa6c81d8eeb32292404a490?cid=1f08b74262ce473390052367a2428089,-1,2
1796,6tmSFrug6Rdlak45O2Rlct,0.662,0.0317,4,-25.613000000000003,1,0.128,0.993,0.9640000000000001,0.105,0.5,120.22,69375,4,Lovisa Vonn,Dream Little Baby,https://p.scdn.co/mp3-preview/c0bb6c8115519215d8eb9f82a5b637b299c84fd3?cid=1f08b74262ce473390052367a2428089,-1,2
1797,6SUPb5K4YYTOh6lKZy7d3O,0.418,0.0149,7,-29.464000000000002,1,0.0432,0.9940000000000001,0.924,0.109,0.534,94.34200000000001,105000,4,Aunt Blobbie,A House on the Prairie,https://p.scdn.co/mp3-preview/df8333ca67b98d42a166117233483dd8439e75dc?cid=1f08b74262ce473390052367a2428089,-1,2
1798,2eYiXoyBIAby0j0nHmo0gp,0.512,0.0308,5,-30.869,1,0.0732,0.996,0.972,0.109,0.512,132.852,92000,4,Audra Leonard,Bedtime,https://p.scdn.co/mp3-preview/3386bb4a17f23b877b7820836044ebe6c4002a57?cid=1f08b74262ce473390052367a2428089,-1,2
1799,40FNjB66GuQn0X9amaFg3c,0.521,0.17300000000000001,4,-29.401999999999997,1,0.055,0.995,0.9620000000000001,0.0977,0.46,94.609,125500,4,Sally Mosley,How Lucky I Am,https://p.scdn.co/mp3-preview/db36fe2757278eacfe8639ea1fc9643a5543e510?cid=1f08b74262ce473390052367a2428089,-1,2
1800,25ru3w4fBntWLUZezchfRm,0.6659999999999999,0.0635,8,-23.464000000000002,1,0.0533,0.992,0.96,0.114,0.41100000000000003,105.186,139967,3,Sophia's Piano,The Sleeping Star,https://p.scdn.co/mp3-preview/ded71cd9670163c1a14cb7d2d4e659abcf565161?cid=1f08b74262ce473390052367a2428089,-1,2
1801,1pnAa2nKBeG005ypwBGGb7,0.462,0.0396,10,-28.436999999999998,1,0.0546,0.995,0.877,0.114,0.603,120.33,80250,4,Beverly Eldon,Children's song,https://p.scdn.co/mp3-preview/580ddbe533669c370aae234fd998a87b70847536?cid=1f08b74262ce473390052367a2428089,-1,2
1802,1S6J09BrtlBvNrVrsCcetX,0.5529999999999999,0.0342,9,-29.406,1,0.0527,0.9940000000000001,0.965,0.0846,0.634,93.01100000000001,88000,4,Calista Barrett,Bathtub Bubbles,https://p.scdn.co/mp3-preview/15a58f91d1c0bed734c6901e6424e2268717a841?cid=1f08b74262ce473390052367a2428089,-1,2
1803,3GdjJV0Eueo5wXkmnIqmZ7,0.485,0.0088,5,-30.0,1,0.0507,0.996,0.94,0.114,0.18899999999999997,85.77799999999999,96351,4,Fiona O'Hara,In Your Mother's Arms,https://p.scdn.co/mp3-preview/a160c5feed694706a0b2dbe20df4e6492ae72f3d?cid=1f08b74262ce473390052367a2428089,-1,2
1804,5CLD2SV9D7MigUOl6r5UO7,0.585,0.0251,2,-29.129,1,0.136,0.996,0.96,0.0955,0.632,67.945,110500,4,Olivia Boward,Little Sweetheart,https://p.scdn.co/mp3-preview/eeebd57659bb914827b224bbad8c42fe728abb54?cid=1f08b74262ce473390052367a2428089,-1,2
1805,3VwwZeTCGCv1A8tKvSYZ2q,0.6729999999999999,0.00963,11,-24.885,1,0.0554,0.993,0.963,0.0912,0.7,82.169,84500,4,Victoria Hall,"1, 2, 3, 4, 5, Once I Caught A Fish Alive",https://p.scdn.co/mp3-preview/9cfc4a87b59309ac2fae5f31b5d58a396f310f05?cid=1f08b74262ce473390052367a2428089,-1,2
1806,1CeFzDg9kNbUSL0bC1njez,0.574,0.0301,7,-26.419,1,0.0817,0.995,0.937,0.10800000000000001,0.583,70.27600000000001,86000,4,Lev Castillo,It's Been A Long Day,https://p.scdn.co/mp3-preview/d4f64d94d96ea7663edac2cdfb49246e7e6d6e98?cid=1f08b74262ce473390052367a2428089,-1,2
1807,6INWQk02ceQ0yyKnqaXCS8,0.679,0.183,5,-23.435,1,0.10400000000000001,0.996,0.973,0.11699999999999999,0.83,114.861,105000,4,Erna Kristiansen,Blandt blomstene vil jeg være,https://p.scdn.co/mp3-preview/ab23fe13b4e22cdbd5babb418c198768958ab84e?cid=1f08b74262ce473390052367a2428089,-1,2
1808,5oGXFPEqqbH78hjK42MmzL,0.737,0.08199999999999999,6,-21.768,1,0.0849,0.995,0.9670000000000001,0.107,0.9,76.027,135987,3,Lily Hodges,Pink Baby Elephant,https://p.scdn.co/mp3-preview/36822c7db72a4eccf8daba7aec8d82d400bcfde0?cid=1f08b74262ce473390052367a2428089,-1,2
1809,30DTFPZGYfLkuCbikCTNfZ,0.368,0.0179,1,-27.421,1,0.0452,0.995,0.9229999999999999,0.163,0.441,65.072,102125,4,Jeb Lucky,Listen to the Night,https://p.scdn.co/mp3-preview/bc57a0389e54c6e03a4e4a0fc027ba9155652192?cid=1f08b74262ce473390052367a2428089,-1,2
1810,06o5GHwoGtaXvyToit0Ty6,0.7340000000000001,0.0732,1,-21.77,1,0.0458,0.995,0.9490000000000001,0.10800000000000001,0.485,89.961,109754,3,Casey Holmes,Toy Train,https://p.scdn.co/mp3-preview/97ebd3ab2f339d9e335a99b6b6bb2c34451e3da5?cid=1f08b74262ce473390052367a2428089,-1,2
1811,0IqrCAWkvuaprf7pKRPPnE,0.469,0.00913,0,-29.665,1,0.0479,0.9940000000000001,0.965,0.165,0.17300000000000001,102.181,121606,4,Sophie Marling,A Bedtime Smile,https://p.scdn.co/mp3-preview/684dbf497694a0f972153e7c5f0e8468143f9183?cid=1f08b74262ce473390052367a2428089,-1,2
1812,67Vd6Jkvz7xzAfqqjw1Fvy,0.616,0.0227,5,-31.865,1,0.0706,0.996,0.9740000000000001,0.091,0.732,68.668,117250,4,Mirela Rubio,The Sweetest Dream,https://p.scdn.co/mp3-preview/3cabb4c6ac9dbb7182cb861e4f9e34993c54041a?cid=1f08b74262ce473390052367a2428089,-1,2
1813,7kH8eTfyPn17ryyIZ9OfAC,0.381,0.0208,7,-28.631,1,0.0445,0.99,0.91,0.122,0.517,75.291,102000,4,Roly Lucian,"Rest Now, Child",https://p.scdn.co/mp3-preview/821f7227958fd8d73fc2b9110aa2e604bb146840?cid=1f08b74262ce473390052367a2428089,-1,2
1814,0jvItpH5ytYGRhrg6Yvbmb,0.47,0.0106,2,-25.825,1,0.0471,0.995,0.9440000000000001,0.0953,0.27699999999999997,75.961,156062,3,Misha Leonard,Cradle on a Cloud,https://p.scdn.co/mp3-preview/219d6d743c0e5a0d7810e2f9282c6de5953ec498?cid=1f08b74262ce473390052367a2428089,-1,2
1815,6KLsKhBDRZWnvgRUA0gDOt,0.484,0.0398,2,-24.461,1,0.0483,0.991,0.9229999999999999,0.10400000000000001,0.39,99.866,128960,4,Lisa Rast,Ready for Bedtime,https://p.scdn.co/mp3-preview/730700fa8a795b27841d025edfc6b07180bf52f6?cid=1f08b74262ce473390052367a2428089,-1,2
1816,6xFpYcyqHl9a8KrjMXoHsu,0.5760000000000001,0.0253,8,-28.033,1,0.0822,0.9940000000000001,0.946,0.11,0.6859999999999999,77.402,121726,4,Grant Littleton,Puppy Kitten Dream,https://p.scdn.co/mp3-preview/cc394aebaffe405e5a33cd852c333eb04450af41?cid=1f08b74262ce473390052367a2428089,-1,2
1817,7jsJTp8LeuZP0o60q2QSSA,0.511,0.0209,8,-26.994,1,0.0585,0.996,0.9279999999999999,0.109,0.6940000000000001,110.329,110875,4,Tim Wiederling,Ein Lied für meine Kinder,https://p.scdn.co/mp3-preview/4c4405378ea9846767ba94e43fbb6746656b1048?cid=1f08b74262ce473390052367a2428089,-1,2
1818,1U94Iv2wCeeQdUA2bTS763,0.514,0.0645,5,-29.189,1,0.0777,0.996,0.955,0.11,0.815,140.776,70500,4,Maryon Jennings,Have You Seen My New Hat ?,https://p.scdn.co/mp3-preview/0796d3ec2856629035a470e6d880e1dea4bc3ac4?cid=1f08b74262ce473390052367a2428089,-1,2
1819,37OI6ky8R9ZjEBnr77tIai,0.494,0.0221,4,-29.183000000000003,1,0.0576,0.995,0.953,0.0925,0.62,137.7,91000,4,Bobbi Rafferty,Here and Now,https://p.scdn.co/mp3-preview/acd00121da52013533e48f02c59ec2dc60ab420f?cid=1f08b74262ce473390052367a2428089,-1,2
1820,768ZCifbuF19PJYTGK5oC0,0.48200000000000004,0.035,2,-29.224,1,0.0794,0.996,0.9279999999999999,0.107,0.805,62.34,85750,4,Sofia Ilves,Mana skaistā meita,https://p.scdn.co/mp3-preview/8c500d31753242f54eef72e93dba4979ec671623?cid=1f08b74262ce473390052367a2428089,-1,2
1822,70w16KjhO0HQz6eqllKYJo,0.20600000000000002,0.0132,7,-30.649,1,0.0406,0.99,0.9740000000000001,0.10800000000000001,0.0872,74.014,169000,3,Vishal Casey,Appreciation,https://p.scdn.co/mp3-preview/3adcefd34504484dd22f834a93ad235f0b7d5c59?cid=1f08b74262ce473390052367a2428089,-1,2
1823,56y8h73SZXnIzR0fGSQlca,0.16399999999999998,0.0188,10,-34.105,1,0.0341,0.946,0.893,0.081,0.0593,71.96,115800,4,Adeline Verver,Turndown Service,https://p.scdn.co/mp3-preview/554e64aa24802b4369353be80554e5b3c17a0d92?cid=1f08b74262ce473390052367a2428089,-1,2
1824,6RsZg0rFSlLWqy5AKiny95,0.145,0.00504,5,-31.338,1,0.0472,0.9520000000000001,0.977,0.109,0.0373,138.263,206426,5,Wolves Club,Tirana Wolves,https://p.scdn.co/mp3-preview/da86a7ec42d5a74cd20c810236338ac583290b2c?cid=1f08b74262ce473390052367a2428089,-1,2
1825,6ZUPb0L9JcZM1e7c1nGCIx,0.174,0.023,0,-34.037,1,0.0384,0.961,0.902,0.14,0.07,66.42699999999999,163053,5,Roland Mercier,Sueno,https://p.scdn.co/mp3-preview/09245e7970bb6b93fa11fb35c727c9782a9df0e9?cid=1f08b74262ce473390052367a2428089,-1,2
1826,4ScsYR6E4wg3gFFMd8LEJG,0.185,0.0165,1,-32.971,0,0.045,0.992,0.968,0.158,0.0459,71.305,142364,4,Regentum,Origami,https://p.scdn.co/mp3-preview/5c8a0b472abf220c16144f53b9b7bf6ff954e96f?cid=1f08b74262ce473390052367a2428089,-1,2
1827,6nKvfKAVpGlyzXcKcVXwk3,0.0623,0.0403,9,-29.219,1,0.0527,0.9740000000000001,0.9620000000000001,0.0909,0.0359,62.483999999999995,194625,4,Tuva Meyer,No Matter What,https://p.scdn.co/mp3-preview/e330e3d6359c8ec57b88d6fc2ece72f0a3100eaf?cid=1f08b74262ce473390052367a2428089,-1,2
1828,3Vr1DtJ30TMsFZBs9WJIvM,0.195,0.0669,8,-27.78,0,0.0416,0.971,0.91,0.0986,0.063,70.65,193714,4,For The Lost,Portraits,https://p.scdn.co/mp3-preview/f4ae09b9195dbe7e3c3c609e98954be0f4a7a98f?cid=1f08b74262ce473390052367a2428089,-1,2
1829,6DCLjXH0ak1YerLNW2hwcI,0.0896,0.0183,9,-33.507,1,0.0466,0.9570000000000001,0.86,0.07400000000000001,0.0369,85.095,142638,5,Mila Harper,Reoite,https://p.scdn.co/mp3-preview/949c9ab439be6664ad92325ac481f2f37a253f71?cid=1f08b74262ce473390052367a2428089,-1,2
1830,7JYgex93ldydsVqr6Um2nD,0.0661,0.0186,1,-32.479,0,0.0445,0.9740000000000001,0.9329999999999999,0.0969,0.0407,70.273,210000,4,Prescient Liquids,Monrovia,https://p.scdn.co/mp3-preview/21bc357aa47e968ccb5da4ede2a7c19c1d55c4b7?cid=1f08b74262ce473390052367a2428089,-1,2
1831,19rahpLlANnHrR9kXyYDOP,0.162,0.00109,11,-47.452,0,0.0478,0.972,0.9129999999999999,0.0851,0.0536,109.255,192000,4,Benjamin Martins,Clear Conscience,https://p.scdn.co/mp3-preview/c2d8fe45ac7c090c84992117892c93724ddb8654?cid=1f08b74262ce473390052367a2428089,-1,2
